Applicationid,Underwriter,Amountfinanced,Term,Status,Dealername,Dealergroup,Dealerstate,Dealercity,Applicationdate Date,Approvaldate Date,Bookeddate Date,Collateralyear,Collateraltype,Collateralnewused,Coficoauto8,Dti,Pti,Dealerrepresentative,Timetobook,Timetodecision,Dealerminimumrate,Cashdown,Totaldown,Isbusinessapp,Timetolastfund,Timetolastdecisiontolastcontract,Apr,Programmanual,Programdefault,Ltv,Dealerreserveamount,Dealerreservepercent,Backend,Invoice,Primaryficoauto8,Lender,Primarystate,Applicationsubmitteduser,Wasapproved,Wasapprovednotbooked,Clientdealerid,Class
252053,pmeza,111202.69,240,Decline,Campers Inn of Davenport - IA216,Campers Inn,IA,Davenport,2026-08-24,,,2026,RV,New,742,14.03,12.97,gcoulombe,,5824,7.74,60000,60000,false,,,9.24,Core,Core,0.7,0,,0,157947,787,Source One Financial Services,IA, thomas greer,0,0,IA216,Core
252033,,34071.85,180,Auto Decline,Blue Compass RV - South Beumont - TX551,Blue Compass,TX,Vidor,2026-08-24,,,2021,RV,Used,,38.6,4.42,gott,,0,16.99,3500,3500,false,,,17.99,Silver 2,Silver 2,0.94,0,,0,36080,620,Source One Financial Services,TX,,0,0,TX551,Silver
251894,,23755,144,Auto Decline,Bent's RV - LA117,,LA,Boutte,2026-08-24,,,2026,RV,New,,43.13,14.71,gott,,0,22.99,10000,10000,false,,,23.99,Bronze,Bronze,0.75,0,,0,31850,552,Source One Financial Services,LA,,0,0,LA117,Business First
251907,jharrington1,42173,180,Decline,Best Choice Trailers & RV-PA123,Canopy Financial,PA,Irwin,2026-08-24,,,2026,RV,New,675,43.59,6.51,jharrington1,,11,9.74,200,200,false,,,11.24,Core,Core,1.07,0,,0,39539,739,Source One Financial Services,PA, mac mclelland,0,0,PA123,Core
251984,avera,17063.16,144,Booked,Buckeye RV LLC -OH225,,OH,Jefferson,2026-08-24,2026-08-28,2026-08-31,2026,RV,New,,7.35,5.21,jharrington1,10380,5458,7.24,1500,1500,false,4921,1,8.24,Core,Not Applicable,0.86,682.53,4,0,19785,744,Connexus Credit Union,OH, nick mullins,1,0,OH225,Not Applicable
251864,jharrington1,111070.12,240,Decline,RCD Sales Co. LTD -OH127,,OH,Pataskala,2026-08-24,,,2026,RV,New,,28.45,10.94,jharrington1,,32,8.74,10000,10000,false,,,10.24,Core,Core,0.97,0,,0,114292,776,Source One Financial Services,OH, kevin seitz,0,0,OH127,Core
252044,ccampos,146955.88,240,Decline,NewCoast - Boatzon - FL356,Marine Max,FL,Oldsmar,2026-08-24,,,2023,Boat,Used,,27.82,12.31,S1House,,65,10.24,20000,20000,false,,,11.74,Core,Not Applicable,0.91,0,,0,160925,737,Connexus Credit Union,TX, michael mclamb,0,0,FL356,Not Applicable
252015,hhisek,41933.93,180,Booked,JOHNNY'S RV SUPERSTORE LLC - AL124,,AL,THEODORE,2026-08-24,2026-08-25,2026-08-31,2022,RV,Used,,43.84,9.55,jsmith,10315,1454,8.49,6500,6500,false,5839,3022,9.49,Core,Not Applicable,1.03,1677.36,4,0,40850,728,Connexus Credit Union,AL,,1,0,AL124,Not Applicable
252013,thovey,55389,204,Auto Approval,Texoma Boat House - OK146,,OK,Calera,2026-08-24,2026-08-26,,2025,Boat,New,885,27.69,3.48,jweller,,2641,7.24,20000,20000,false,,,8.74,Core,Core,0.74,0,,0,74927,857,Source One Financial Services,OK, kristen thorn,1,1,OK146,Core
251972,,54979.98,240,Auto Decline,Fun Town RV-Denton -TX322,Fun Town,TX,Denton,2026-08-24,,,2026,RV,New,,45.02,5.74,gott,,0,13.74,1000,1000,false,,,14.74,Silver 1,Silver 1,1,0,,0,55082,650,Source One Financial Services,TX,,0,0,TX322,Silver
252025,,49760.18,240,Auto Decline,General RV-Birch Run -MI412,General RV,MI,Birch Run,2026-08-24,,,2018,RV,Used,,59.01,11.23,dzilberchtein,,0,22.99,1000,1000,false,,,23.99,Bronze,Bronze,0.69,0,,0,72610,601,Source One Financial Services,MI,,0,0,MI412,Business First
251961,edominguez,55752.15,240,Decline,ROCKY MOUNTAIN RV and MARINE - NM101,,NM,ALBUQUERQUE,2026-08-24,,,2026,RV,New,,54.15,4.26,edominguez,,91,7.49,6500,2512.91,false,,,8.99,Core,Core,1,0,,0,55662,855,Source One Financial Services,NM, roy hacker,0,0,NM101,Core
252080,mlomedico,35517.96,180,Booked,"SUN CAMPER LIQUIDATORS, LLC - FL113",,FL,FORT PIERCE,2026-08-24,2026-08-28,2026-08-31,2022,RV,Used,813,4.72,3.9,pcarter,10137,5524,7.99,3500,3500,false,4337,276,9.49,Core,Core,1.38,2131.08,6,0,25800,802,Source One Financial Services,FL, chad landry,1,0,FL113,Core
252113,mlomedico,26639.5,180,Booked,Southaven RV & Marine - MS115,,MS,Southaven,2026-08-24,2026-08-28,2026-08-28,2024,RV,Used,,45.97,4.5,jsmith,5690,5457,7.49,2000,2000,false,219,14,8.99,Core,Core,1.05,1598.37,6,0,25400,805,Source One Financial Services,MS, valerie thomas,1,0,MS115,Core
252045,,45622.7,180,Auto Decline,General RV - Elizabethtown - PA112,General RV,PA,Elizabethtown,2026-08-24,,,2026,RV,New,,60.7,15.08,jharrington1,,0,14.99,2000,2000,false,,,15.99,Silver 2,Silver 2,1.01,0,,0,45236,624,Source One Financial Services,PA,,0,0,PA112,Silver
252011,mnava,61494,240,Decline,BRETZ RV & MARINE - BUTTE - MT117,Bretz RV,MT,Butte,2026-08-24,,,2023,RV,Used,,45.26,13.6,dzilberchtein,,14,10.49,4000,4000,false,,,11.99,Core,Core,0.93,0,,0,66330,715,Source One Financial Services,MT, taylor lovell,0,0,MT117,Core
251778,jharrington1,35370,204,Booked,OWENSBORO RV - KY119,,KY,OWENSBORO,2026-08-24,2026-08-24,2026-08-26,2027,RV,New,,22.51,8.82,jharrington1,3226,49,9.99,3800,3800,false,1281,1896,11.49,Core,Core,0.96,2122.2,6,0,36840,707,Source One Financial Services,KY, scott stacy,1,0,KY119,Core
251913,thovey,20558.68,144,Booked,Moix RV - McGaugh Outpost - AR136,,AR,Springdale,2026-08-24,2026-08-25,2026-08-25,2018,RV,Used,781,20.19,1.96,jweller,1816,1794,8.49,1600,1600,false,18,4,9.99,Core,Core,1.45,1233.52,6,0,14150,802,Source One Financial Services,AR, bobby wood,1,0,AR136,Core
251996,Jhill,17000,180,Decline,Blue Compass RV - Hickory - NC156,Blue Compass,NC,Claremont,2026-08-24,,,2026,RV,New,,30.79,2.53,jsmith,,37,10.24,0,0,false,,,11.74,Core,Core,0.87,0,,0,19604,688,Source One Financial Services,NC, nathan mcpherson,0,0,NC156,Core
251837,hhisek,13374.44,120,Contract Received,Willis and Co RV - TX566,Easy Care,TX,Granbury,2026-08-24,2026-08-31,,2012,RV,Used,,27.73,2.75,gott,,10350,8.99,5000,5000,false,,45,10.49,Core,Core,1.27,0,,0,10500,808,Source One Financial Services,TX, jim lakes,1,1,TX566,Core
252090,hhisek,32007.15,144,Booked,Seguin RV Inc -TX201,,TX,Seguin,2026-08-24,2026-08-26,2026-09-02,2022,RV,Used,,18.96,6.1,gott,12569,2611,11.99,7000,7000,false,9480,478,12.24,Silver 1,Not Applicable,0.82,320.07,1,0,38850,670,Connexus Credit Union,TX, mark hatfield,1,0,TX201,Not Applicable
251874,rsimmons,53178.94,180,Booked,TEX Star RV- TX535,,TX,Azle,2026-08-24,2026-08-24,2026-08-25,2018,RV,Used,,30.32,7.27,gott,1684,136,8.99,6500,6500,false,216,1332,10.24,Core,Core,1.04,2658.95,5,0,50963,794,Source One Financial Services,TX,,1,0,TX535,Core
251944,pmeza,174397.94,180,Auto Approval,Ugly Johns Custom Boats LLC - OK136,,OK,Afton,2026-08-24,2026-08-24,,2023,Boat,Used,672,25.25,2.56,jweller,,96,7.49,18000,18000,false,,,8.74,Core,Not Applicable,0.99,0,,0,175685,816,Ideal Credit Union,AR, eric fatkin,1,1,OK136,Not Applicable
251976,hhisek,15220,144,Booked,ADVENTURE MOTORHOMES - SC118,,SC,GREEER,2026-08-24,2026-09-03,2026-09-03,2026,RV,New,,32.31,2.64,jsmith,14453,14335,7.49,0,0,false,98,20,7.99,Core,Core,0.69,304.4,2,0,22214,874,Source One Financial Services,TN, keith palmer,1,0,SC118,Core
251877,hhisek,23659,120,Decline,JOHNNY'S RV SUPERSTORE LLC - AL124,,AL,THEODORE,2026-08-24,,,2015,RV,Used,,12.72,2.99,jsmith,,6,14.99,6000,6000,false,,,15.99,Silver 1,Silver 1,0,0,,0,0,646,Source One Financial Services,AL,,0,0,AL124,Silver
251795,rsimmons,22799.19,180,Decline,Willis and Co RV - TX566,Easy Care,TX,Granbury,2026-08-24,,,2022,RV,Used,,68.92,7.26,gott,,2890,8.49,2500,2500,false,,,9.99,Core,Core,1,0,,0,22750,782,Source One Financial Services,TX, jim lakes,0,0,TX566,Core
252089,eavila,13219.68,120,Approved,ROTH RV - BEMIDJI - MN168,,MN,BEMIDJI,2026-08-24,2026-08-24,,2021,RV,Used,,15.67,2.1,S1House,,14,10.74,3000,3000,false,,,12.24,Core,Core,1.04,0,,0,12750,691,Source One Financial Services,MN, tracy perpich,1,1,MN168,Core
251939,eavila,69778.32,204,Conditional Approval,Moix RV - Conway - AR134,,AR,Conway,2026-08-24,2026-08-24,,2024,RV,Used,,33.45,6.96,jweller,,11,10.24,7300,7300,false,,,11.74,Core,Core,1.08,0,,0,64600,682,Source One Financial Services,AR, chad cantrell,1,1,AR134,Core
252085,hhisek,79070.94,180,Decline,GIBBS OUTDOOR and RECREATION - TX454,,TX,WACO,2026-08-24,,,2027,RV,New,,38.42,15.67,gott,,6,10.24,1000,1000,false,,,11.74,Core,Core,1.01,0,,0,78041,684,Source One Financial Services,TX, colby longenbaugh,0,0,TX454,Core
251994,sbaker,36112.9,180,Booked,CRESTVIEW RV SUPERSTORE - SELMA - TX484,Campers Inn,TX,SELMA,2026-08-24,2026-08-31,2026-08-31,2026,RV,New,,39.43,3.8,gott,10213,9871,10.24,3000,3000,false,342,0,11.74,Core,Core,1.16,2166.77,6,0,31050,697,Source One Financial Services,TX, tom allen,1,0,TX484,Core
251951,mnava,45902.27,204,Decline,BYRON POWERSPORTS LLC - GA140,,GA,BYRON,2026-08-24,,,2026,RV,New,,50.21,2.2,jsmith,,57,10.24,10000,18000,false,,,11.74,Core,Core,0.87,0,,0,52947,693,Source One Financial Services,GA, tom bulger,0,0,GA140,Core
251966,ccampos,11748.58,120,Auto Approval,GEORGIA RV OUTLET LLC - GA107,,GA,CARTERSVILLE,2026-08-24,2026-08-24,,2022,RV,Used,,20.63,1.48,jsmith,,17,9.24,0,0,false,,,10.74,Core,Core,0.66,0,,0,17800,763,Source One Financial Services,GA, shawn deuber,1,1,GA107,Core
251761,lgrace,31996.72,180,Booked,Cedar City RV  - ETN103,EPIC,TN,Lebanon,2026-08-24,2026-08-27,2026-08-31,2016,RV,Used,,8.57,6.6,S1House,11019,4739,10.99,1500,1500,false,2,6278,12.49,Core,Core,0.86,1919.8,6,0,37300,708,Source One Financial Services,TN, mia williams,1,0,ETN103,Core
251863,eavila,31502.79,180,Approved,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-08-24,2026-08-24,,2022,RV,Used,753,36.29,3.54,S1House,,24,7.99,0,0,false,,,9.49,Core,Core,1.11,0,,0,28450,813,Source One Financial Services,SC, serena pulliam,1,1,TX536,Core
252078,hhisek,29538.13,180,Decline,Fun Town Rv/Angelo RV LLC -TX247,Fun Town,TX,San Angelo,2026-08-24,,,2026,RV,New,,12.37,3.2,gott,,24,9.99,3000,3000,false,,,11.49,Core,Core,0.86,0,,0,34256,705,Source One Financial Services,TX, brenden boggs,0,0,TX247,Core
252122,thovey,22586.38,180,Auto Approval,Premier Yamaha Boating Center/Aransas -TX209,,TX,Aransas,2026-08-24,2026-08-25,,2015,Boat,Used,,33.35,1.79,gott,,1374,10.99,2500,2500,false,,,12.49,Core,Core,1.02,0,,0,22200,706,Source One Financial Services,TX, mauri haygood,1,1,TX209,Core
251809,,29344,180,Auto Decline,"Vantage Recreational Finance, Inc. -FL291",VRF,FL,FORT LAUDERDALE,2026-08-24,,,2013,RV,Used,,53.91,5.23,S1House,,0,14.24,3000,3000,false,,,15.24,Silver 1,Silver 1,0.82,0,,0,35900,661,Source One Financial Services,NC,,0,0,FL291,Silver
251947,jharrington1,28059.7,180,Decline,Best Choice Trailers & RV-PA123,Canopy Financial,PA,Irwin,2026-08-24,,,2022,RV,Used,475,24.19,3.46,jharrington1,,6,7.99,0,0,false,,,9.49,Core,Core,0.8,0,,0,35255,802,Source One Financial Services,PA, mac mclelland,0,0,PA123,Core
251800,hhisek,19365.8,120,Booked,BLUE STAR RV - MI437,,MI,HOLLAND,2026-08-24,2026-08-28,2026-08-31,2025,RV,Used,,22.14,4.29,dzilberchtein,10632,6104,10.99,1000,1000,false,4522,6,10.99,Silver 1,Not Applicable,0.76,193.66,1,0,25650,667,Connexus Credit Union,MI,,1,0,MI437,Not Applicable
251910,jharrington1,58982.84,180,Ready to Book,GEORGIA RV OUTLET LLC - GA107,,GA,CARTERSVILLE,2026-08-24,2026-08-31,,2021,RV,Used,,45.41,8.14,jsmith,,9987,8.24,6000,6000,false,,3246,9.24,Core,Not Applicable,1.1,2359.31,4,0,53580,762,Connexus Credit Union,FL, shawn deuber,1,1,GA107,Not Applicable
252139,eavila,25577.65,204,Booked,Sky River RV - Pismo Beach - SCA147,SkyRiver,CA,Pismo Beach,2026-08-24,2026-08-31,2026-09-01,2025,RV,Used,852,10.51,0.94,jrubi,11168,10317,7.49,5000,5000,false,850,1,8.99,Core,Core,1.13,1534.66,6,0,22700,866,Source One Financial Services,CA, nancy garcia,1,0,SCA147,Core
251962,jharrington1,9355.88,96,Approved,J Burton Auto Sales LLC-KY145,Warrior Performance,KY,Bardstown,2026-08-24,2026-08-24,,2023,RV,Used,,31.24,1.86,jharrington1,,27,11.49,500,500,false,,,11.99,Core,Core,0.71,0,,0,13100,704,Source One Financial Services,KY, dave waters,1,1,KY145,Core
251773,sbaker,67068,204,Auto Approval,"Southeastern Marine, Inc- EVA112",EPIC,VA,Henrico,2026-08-24,2026-09-02,,2007,Boat,Used,,48.13,5.21,S1House,,13346,11.99,10000,10000,false,,,12.99,Core,Core,0.94,0,,0,71480,707,Source One Financial Services,MD, chuck smith,1,1,EVA112,Core
252058,ccampos,21985.64,144,Booked,"Vantage Recreational Finance, Inc. -FL291",VRF,FL,FORT LAUDERDALE,2026-08-24,2026-09-01,2026-09-02,2023,RV,Used,,34.43,3.28,S1House,12978,11293,10.74,1825,1825,false,1681,4,12.24,Core,Core,0.9,1319.14,6,0,24300,699,Source One Financial Services,TX, trenton cott,1,0,FL291,Core
252134,pmeza,86443.27,240,Decline,Blue Compass RV - Katy - TX571,Blue Compass,TX,Katy,2026-08-24,,,2026,RV,New,,24.67,7.78,gott,,810,13.74,15000,15000,false,,,14.74,Silver 1,Not Applicable,0.89,0,,0,96650,648,Connexus Credit Union,TX, kevin miranda,0,0,TX571,Not Applicable
251825,,29486.46,180,Auto Decline,General RV-Birch Run -MI412,General RV,MI,Birch Run,2026-08-24,,,2016,RV,Used,625,35.39,9.54,dzilberchtein,,0,16.24,15000,15000,false,,,17.24,Silver 2,Silver 2,0.55,0,,0,53790,637,Source One Financial Services,MI,,0,0,MI412,Silver
252037,rsimmons,22480.34,180,Conditional Approval,San Antonio Rvs -TX265,,TX,Seguin,2026-08-24,2026-08-24,,2021,RV,Used,,30.74,4.42,gott,,18,13.24,9000,9600,false,,,14.24,Silver 1,Silver 1,1.08,0,,0,20900,668,Source One Financial Services,TX, cody flores,1,1,TX265,Silver
252010,hhisek,55030,180,Auto Approval,BLUE STAR RV - MI437,,MI,HOLLAND,2026-08-24,2026-08-24,,2022,RV,Used,728,21.94,3.15,dzilberchtein,,9,8.49,2500,2500,false,,,9.99,Core,Core,0.99,0,,0,55850,782,Source One Financial Services,OH,,1,1,MI437,Core
251777,sbaker,19209.74,144,Decline,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-08-24,,,2016,RV,Used,567,46.41,2.13,S1House,,27,8.49,0,0,false,,,9.99,Core,Core,0.83,0,,0,23150,803,Source One Financial Services,FL, caleb grassi,0,0,TX536,Core
252120,eavila,42973.12,180,Decline,AMERICA GO RV (Seguin) -TX419,,TX,SEGUIN,2026-08-24,,,2020,RV,Used,,80.46,7.32,gott,,37,10.24,2000,2000,false,,,11.74,Core,Core,1.11,0,,0,38800,731,Source One Financial Services,TX, harl vanderheck,0,0,TX419,Core
252041,hhisek,32940.79,180,Verifications Incomplete,Blue Compass RV - South Beumont - TX551,Blue Compass,TX,Vidor,2026-08-24,2026-08-31,,2027,RV,New,,30.73,8.06,gott,,10329,13.74,2800,2800,false,,19,14.74,Silver 1,Silver 1,1.07,1317.63,4,0,30853,644,Source One Financial Services,TX, leah sligar,1,1,TX551,Silver
251843,lgrace,70416.25,240,Decline,Direct Automotive Transport - NC123,,NC,Monroe,2026-08-24,,,2026,RV,New,,69.25,12.36,jsmith,,69,9.74,0,23000,false,,,11.24,Core,Core,0.69,0,,0,101618,732,Source One Financial Services,SC, richard abi-nadar,0,0,NC123,Core
251767,avera,40740.08,144,Conditional Approval,General RV Center - Wixom - MI446,General RV,MI,Wixom,2026-08-24,2026-08-24,,2027,RV,New,,13.72,1.81,dzilberchtein,,121,9.49,2000,2000,false,,,9.99,Core,Not Applicable,0.82,0,,0,49490,683,Connexus Credit Union,MI, jack smith,1,1,MI446,Not Applicable
252123,pmeza,92137.51,240,Decline,Blue Compass RV - San Antonio - TX572,Blue Compass,TX,San Antonio,2026-08-24,,,2025,RV,Used,626,10.12,7.25,gott,,36,12.49,9500,9500,false,,,13.49,Silver 1,Silver 1,0.81,0,,0,113300,675,Source One Financial Services,CA, ryan johnson,0,0,TX572,Silver
252017,mnava,23096,144,Conditional Approval,Apache Village RV-Hazelwood -MO113,,MO,Hazelwood,2026-08-24,2026-08-24,,2027,RV,New,,29.78,4.98,jweller,,166,8.99,2000,2900,false,,,9.74,Core,Not Applicable,1.17,0,,0,19740,700,Connexus Credit Union,MO,,1,1,MO113,Not Applicable
251817,,150073.23,240,Cancelled,Blue Compass RV - Chattanooga - GA156,Blue Compass,GA,Ringgold,2026-08-24,,,2027,RV,New,,0,0,jsmith,,,22.99,10000,30000,false,,,23.99,Bronze,Bronze,1.15,0,,0,130578,,Source One Financial Services,TN, carson callender,0,0,GA156,Business First
251770,ccampos,27095.7,180,Auto Approval,ANGLERS CHOICE - LEXINGTON - NC101,,NC,LEXINGTON,2026-08-24,2026-08-24,,2026,Boat,New,647,32.6,2.38,jsmith,,123,9.49,2800,2800,false,,,10.99,Core,Core,0.91,0,,0,29668,756,Source One Financial Services,NC, lee parker,1,1,NC101,Core
251921,sbaker,44606,180,Decline,Dixie Horse & Mule - AL150,,AL,Newton,2026-08-24,,,2026,RV,New,,11.11,4.9,jsmith,,170,10.24,5000,5000,false,,,11.74,Core,Not Applicable,1.12,0,,0,40000,695,Connexus Credit Union,NY, cindy wilson,0,0,AL150,Not Applicable
251813,,24255.48,180,Auto Decline,CAMP EZ RV - TX528,,TX,LIVINGSTON,2026-08-24,,,2021,RV,Used,639,35.41,2.52,gott,,0,15.74,2500,2500,false,,,16.74,Silver 2,Silver 2,0.99,0,,0,24517.5,622,Source One Financial Services,TX,,0,0,TX528,Silver
252095,mnava,38732.06,180,Auto Approval,Moix RV - Conway - AR134,,AR,Conway,2026-08-24,2026-08-28,,2019,RV,Used,628,26.36,2.31,jweller,,5788,10.74,4000,4000,false,,,12.24,Core,Core,0.93,0,,0,41550,722,Source One Financial Services,AR, chad cantrell,1,1,AR134,Core
252018,avera,29595,180,Approved,Marshall's Marine Inc - SC146,,SC,Lake City,2026-08-24,2026-08-24,,2027,Boat,New,,40.96,4.67,jsmith,,50,10.24,3300,3300,false,,,11.74,Core,Core,1.1,0,,0,26850.58,694,Source One Financial Services,SC, chelsea richardson,1,1,SC146,Core
252070,hhisek,33946.1,180,Auto Approval,TRIPLE H RVS - AL119,,AL,HALEYVILLE,2026-08-24,2026-08-24,,2026,RV,Used,,30.46,5.15,jsmith,,124,12.49,3500,3500,false,,,13.49,Silver 1,Silver 1,0.69,0,,0,49500,666,Source One Financial Services,AL, tyler spann,1,1,AL119,Silver
251834,Jhill,41795.84,180,Auto Approval,Ron Hoover - San Antonio - TX500,Ron Hoover,TX,San Antonio,2026-08-24,2026-08-24,,2017,Boat,Used,,34.73,5.3,gott,,328,10.49,0,0,false,,,11.99,Core,Core,1.09,0,,0,38200,741,Source One Financial Services,TX, trevor lemasters,1,1,TX500,Core
251765,,12503.38,120,Auto Decline,"Campers Inn RV of Myrtle Beach, Inc - SC109",Campers Inn,SC,Myrtle Beach,2026-08-24,,,2020,RV,Used,,43.18,2.58,jsmith,,0,22.99,4000,4000,false,,,23.99,Bronze,Bronze,1.13,0,,0,11055,619,Source One Financial Services,TX,,0,0,SC109,Business First
251906,hhisek,86057.75,240,Auto Approval,PRIMEAUX RV SUPERSTORE - CARENCRO - LA102,,LA,CARENCRO,2026-08-24,2026-08-24,,2026,RV,New,685,12.24,2.27,gott,,248,8.99,11320,11320,false,,,10.49,Core,Core,1.2,0,,0,71661,749,Source One Financial Services,LA, rebecca scherff,1,1,LA102,Core
251810,jharrington1,59090.7,220,Conditional Approval,Royal RV & Auto Center Inc - IN203,,IN,Middleberry,2026-08-24,2026-08-24,,2024,RV,Used,632,41.42,4.64,jharrington1,,49,9.24,1000,1000,false,,,10.74,Core,Core,0.72,0,,0,82350,733,Source One Financial Services,IN, terry lapierre,1,1,IN203,Core
251774,lgrace,44486.42,240,Auto Approval,Blue Compass RV - Charlotte - NC153,Blue Compass,NC,Concord,2026-08-24,2026-08-24,,2020,RV,Used,655,39.81,3.23,jsmith,,164,10.74,6000,8700,false,,,12.24,Core,Core,1.16,0,,0,38500,685,Source One Financial Services,NC, alex kottenstette,1,1,NC153,Core
251911,mlomedico,246594,240,Booked,JOLLEY'S MARINE AND RV CENTER - OR130,,OR,SALEM,2026-08-24,2026-08-27,2026-08-27,2026,Boat,Used,756,39.43,8.23,ljablonoski,4522,4501,9.49,42000,43826.21,false,20,1,7.39,Core,Core,1.04,2465.94,1,0,236019,751,Source One Financial Services,WY,,1,0,OR130,Core
252121,eavila,37559.93,180,Booked,Fun Town RV-Giddings -TX314,Fun Town,TX,Giddings,2026-08-24,2026-08-28,2026-08-28,2026,RV,New,643,33.58,2.52,gott,5628,5468,9.74,1600,1600,false,18,142,11.24,Core,Core,0.96,2253.6,6,0,39103,734,Source One Financial Services,NV, thomas jordan,1,0,TX314,Core
251967,ccampos,22945,180,Auto Approval,Blue Compass RV - Spartanburg - SC144,Blue Compass,SC,Duncan,2026-08-24,2026-08-24,,2026,RV,New,,25.46,2.59,jsmith,,28,7.49,0,0,false,,,8.99,Core,Core,0.96,0,,0,23806,850,Source One Financial Services,SC, john balma,1,1,SC144,Core
252075,mlomedico,90134,180,Auto Approval,"Vantage Recreational Finance, Inc. -FL291",VRF,FL,FORT LAUDERDALE,2026-08-24,2026-08-24,,2025,RV,Used,,39.14,5.29,S1House,,79,9.99,4415,4415,false,,,11.49,Core,Core,0.67,0,,0,135350,709,Source One Financial Services,IL, alphonzo bowe,1,1,FL291,Core
251830,hhisek,24219,180,Decline,DADS CAMPER OUTLET - PICAYUNE - MS101,,MS,PICAYUNE,2026-08-24,,,2020,RV,Used,,15.19,4.86,jsmith,,39,22.99,2500,2500,false,,,23.99,Silver 1,Silver 1,0.9,0,,0,26800,667,Source One Financial Services,LA, austin carney,0,0,MS101,Silver
251885,hhisek,49247.75,180,Decline,PRIMEAUX RV SUPERSTORE - CARENCRO - LA102,,LA,CARENCRO,2026-08-24,,,2021,RV,Used,573,20.56,1.87,gott,,2,7.99,9000,9000,false,,,9.49,Core,Core,0.93,0,,0,53050,850,Source One Financial Services,LA, rebecca scherff,0,0,LA102,Core
251942,edominguez,27371.08,180,Auto Approval,UNLIMITED RV - MO192,,MO,INDEPENDENCE,2026-08-24,2026-08-24,,2026,RV,Used,,30.19,3.97,jweller,,448,12.49,7000,7000,false,,,13.49,Silver 1,Silver 1,0.64,0,,0,42600,663,Source One Financial Services,MO, nate donaldson,1,1,MO192,Silver
251933,hhisek,74981.54,180,Conditional Approval,FUN TOWN RV - JACKSON - MI455,Fun Town,MI,Jackson,2026-08-24,2026-08-24,,2026,RV,New,,31.84,6.51,dzilberchtein,,40,13.74,6650,15650,false,,,14.74,Silver 1,Silver 1,0.96,0,,0,77954,646,Source One Financial Services,MI, dan shew,1,1,MI455,Silver
251909,,23421.4,84,Cancelled,Bobby Combs RV AZ - AZ312,,AZ,Mesa,2026-08-24,,,2026,RV,New,,0,0,edominguez,,,22.99,2000,2000,false,,,23.99,Bronze,Bronze,1.04,0,,0,22596,,Source One Financial Services,AZ, tim mcclean,0,0,AZ312,Business First
251781,jharrington1,35277.2,180,Auto Approval,Campers Inn Louisville -IN138,Campers Inn,IN,Clarksville,2026-08-24,2026-08-28,,2020,RV,Used,,11.18,4.72,jharrington1,,5709,11.49,3500,3500,false,,,12.99,Core,Core,0.83,0,,0,42550,717,Source One Financial Services,IN, mark unger,1,1,IN138,Core
252116,eavila,67344.71,180,Decline,Fun Town RV-Waller -TX539,Fun Town,TX,Waller,2026-08-24,,,2026,RV,New,,36.19,6.58,gott,,35,9.99,0,0,false,,,11.49,Core,Core,0.87,0,,0,77206,719,Source One Financial Services,TX, meddie nieto,0,0,TX539,Core
251784,,67275.46,240,Auto Decline,FUN TOWN RV CONROE -TX400,Fun Town,TX,CONROE,2026-08-24,,,2026,RV,New,,22.74,8.71,gott,,0,22.99,7500,7500,false,,,23.99,Bronze,Bronze,0.81,0,,0,82992,604,Source One Financial Services,TX,,0,0,TX400,Business First
251847,jharrington1,49928.74,240,Auto Approval,Sky Marine - Orlando - FL307,,FL,Sanford,2026-08-24,2026-08-24,,2027,Boat,New,,28.79,3.09,pcarter,,83,7.24,3500,3500,false,,,8.74,Core,Core,1.3,0,,0,38515,827,Source One Financial Services,FL, lisa pruchniewski,1,1,FL307,Core
251775,sbaker,57522.79,180,Conditional Approval,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-08-24,2026-08-24,,2020,RV,Used,,46.92,9.42,S1House,,68,8.49,8700,8700,false,,,9.49,Core,Not Applicable,1,0,,0,57530,739,Connexus Credit Union,WA, serena pulliam,1,1,TX536,Not Applicable
251772,,23810.65,144,Auto Decline,Intercoastal Financial Group LLC - 17401746,IFG,FL,Vero Beach,2026-08-24,,,2002,Boat,Used,,0,0,S1House,,0,22.99,0,14000,false,,,23.99,Bronze,Bronze,0.96,0,,0,24850,,Source One Financial Services,FL,,0,0,17401746,Business First
251902,,45489.04,180,Auto Decline,A and L RV Sales - Columbia -TN142,,TN,Columbia,2026-08-24,,,2026,RV,Used,,43.87,10.49,jsmith,,2,22.99,5000,5000,false,,,23.99,Bronze,Silver 2,0.97,0,,0,46700,635,Source One Financial Services,TN, gary smith,0,0,TN142,Business First
251849,rsimmons,28945.34,180,Auto Approval,Southern Mud Sports LLC - AL165,,AL,Waverly,2026-08-24,2026-08-24,,2027,Boat,New,668,32,2.07,jsmith,,42,7.49,2917,2917,false,,,8.99,Core,Core,1.07,0,,0,27116,811,Source One Financial Services,KY, jeff cantey,1,1,AL165,Core
251938,sbaker,19405,144,Booked,RV Glamping - EFL111,EPIC,FL,Merritt Island,2026-08-24,2026-08-26,2026-08-31,2022,RV,Used,,32.68,2.54,S1House,10779,2938,9.99,500,500,false,213,7628,11.49,Core,Core,0.9,1164.3,6,0,21500,759,Source One Financial Services,FL, mia williams,1,0,EFL111,Core
